latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-33.46025103,-70.7123506,543.9675,0.8168,"POLYGON((-70.712501015349 -33.4603378229991, -70.7124994118286 -33.4603611931832, -70.7124447676917 -33.4603585590747, -70.7124463712278 -33.4603351888909, -70.7124034945464 -33.4603331220125, -70.7124076013093 -33.4602732697978, -70.7123702469663 -33.4602714691118, -70.7123661401772 -33.460331321326, -70.7121907146901 -33.4603228646987, -70.7121958508732 -33.4602480123396, -70.7121657383856 -33.4602465606997, -70.7121693086828 -33.460194529039, -70.712199421153 -33.4601959806788, -70.7122078337847 -33.4600733785829, -70.7122806585963 -33.4600768892404, -70.7122722460693 -33.4601994913382, -70.7123525794457 -33.4602033639067, -70.7123507226336 -33.4602304249662, -70.7125870490677 -33.4602418170628, -70.7125801999121 -33.460341640031, -70.712501015349 -33.4603378229991))",47RFG7QQ+V3RX
-33.43548149,-70.73236159,100.0522,0.807,"POLYGON((-70.7322839356182 -33.4355121038846, -70.7322848437859 -33.4354493119899, -70.7324392474851 -33.4354508817052, -70.7324383394288 -33.4355136735975, -70.7322839356182 -33.4355121038846))",47RFH779+R32M
-33.41516058,-70.75560799,87.9983,0.8417,"POLYGON((-70.755565582092 -33.4152291939331, -70.7555929628546 -33.4150843339697, -70.7556503805014 -33.4150919665955, -70.7556229998327 -33.4152368265683, -70.755565582092 -33.4152291939331))",47RFH6MV+WQJG
-33.42272982,-70.72734245,125.5729,0.7849,"POLYGON((-70.7273198147078 -33.4228060065271, -70.7272799579215 -33.4226713519813, -70.7273650808318 -33.4226536352331, -70.7274049377388 -33.4227882897475, -70.7273198147078 -33.4228060065271))",47RFH7GF+W33R
-33.51018467,-70.62348104,17.3165,0.7608,"POLYGON((-70.623450809573 -33.5101957503089, -70.6234570707727 -33.5101656768601, -70.6235112753186 -33.5101735960444, -70.6235050141371 -33.5102036694958, -70.623450809573 -33.5101957503089))",47RFF9QG+WJCP
-33.43037465,-70.74869274,97.8963,0.8025,"POLYGON((-70.7486152904471 -33.4303527339883, -70.7487560424953 -33.4303313018386, -70.7487701752557 -33.4303965536829, -70.7486294231069 -33.4304179858511, -70.7486152904471 -33.4303527339883))",47RFH792+VG35
-33.4872186,-70.67385952,48.3031,0.7005,"POLYGON((-70.6738133457371 -33.4871958503148, -70.6738755534248 -33.4871757715694, -70.6739056968049 -33.487241341197, -70.6738434890785 -33.4872614199585, -70.6738133457371 -33.4871958503148))",47RFG87G+4F67
-33.43309785,-70.76336755,602.999,0.9437,"POLYGON((-70.7633334 -33.4332999, -70.7632534 -33.4329176, -70.7634017 -33.4328958, -70.7634817 -33.4332781, -70.7633334 -33.4332999))",47RFH68P+QM62
-33.4088343,-70.74479285,82.8515,0.8322,"POLYGON((-70.7447393 -33.4088717, -70.7447398 -33.4087964, -70.7448464 -33.4087969, -70.7448459 -33.4088722, -70.7447393 -33.4088717))",47RFH7R4+F38P
-33.39352979,-70.66985765,64.875,0.8444,"POLYGON((-70.6697995942207 -33.3935506974217, -70.6698142418902 -33.3934913359208, -70.6699156329051 -33.3935088108641, -70.6699010580089 -33.3935683141007, -70.6697995942207 -33.3935506974217))",47RFJ84J+H3JW
-33.46910762,-70.58239554,61.5055,0.8053,"POLYGON((-70.5823560634669 -33.4691459561338, -70.5823421020257 -33.46908399472, -70.5824350290057 -33.4690692872264, -70.5824489905121 -33.4691312486277, -70.5823560634669 -33.4691459561338))",47RFGCJ9+925M
-33.5289599,-70.73145188,22.8197,0.6574,"POLYGON((-70.7314051058553 -33.5289748838736, -70.7314821990733 -33.5289265189505, -70.7314986527245 -33.5289449151666, -70.7314215595001 -33.5289932801001, -70.7314051058553 -33.5289748838736))",47RFF7C9+CC7P
-33.47051738,-70.69543391,19.2436,0.6788,"POLYGON((-70.6954140969978 -33.4705413919896, -70.6954154683356 -33.4704926148688, -70.695453698225 -33.4704933697893, -70.6954523269072 -33.4705421469099, -70.6954140969978 -33.4705413919896))",47RFG8H3+QRW6
-33.41297596,-70.66883795,51.2567,0.7061,"POLYGON((-70.6688177919632 -33.4130281767031, -70.6688237235095 -33.4130028443925, -70.6688026176721 -33.4129993686332, -70.6688198074196 -33.4129259550537, -70.6688736486963 -33.4129348217562, -70.6688505274562 -33.4130335676536, -70.6688177919632 -33.4130281767031))",47RFH8PJ+RF3R
-33.52409756,-70.66242139,22.436,0.6714,"POLYGON((-70.6624043833487 -33.5241271696609, -70.6624054422181 -33.5240566874206, -70.6624219863634 -33.5240568617758, -70.6624495939344 -33.5241276461193, -70.6624043833487 -33.5241271696609))",47RFF8GQ+9284
-33.40744892,-70.68995559,8.4303,0.6677,"POLYGON((-70.6899384797584 -33.4074606021135, -70.6899410996398 -33.4074349549104, -70.6899727140006 -33.4074372265278, -70.6899700941285 -33.4074628737314, -70.6899384797584 -33.4074606021135))",47RFH8V6+22F3
-33.48517957,-70.71879874,68.4054,0.8529,"POLYGON((-70.7187339248196 -33.4851788417729, -70.7188213266495 -33.4851286520043, -70.7188635621032 -33.4851802944099, -70.7187761602486 -33.4852304842087, -70.7187339248196 -33.4851788417729))",47RFG77J+WFGV
-33.41419882,-70.73583162,7.4604,0.7667,"POLYGON((-70.7358216982104 -33.4142174014056, -70.7358221764503 -33.4141800547369, -70.7358415295594 -33.4141802290312, -70.7358410513277 -33.4142175756997, -70.7358216982104 -33.4142174014056))",47RFH7P7+8MF3
-33.44762353,-70.6500067,264.7462,0.8972,"POLYGON((-70.6498997704145 -33.4476758693893, -70.6499379191916 -33.4475372068263, -70.6501136396057 -33.4475711807901, -70.6500754910982 -33.4477098433984, -70.6498997704145 -33.4476758693893))",47RFH82X+XX55
-33.46456312,-70.76027456,19.8594,0.7135,"POLYGON((-70.7602661455812 -33.4645941482399, -70.7602501440656 -33.4645387510071, -70.7602829751225 -33.464532089215, -70.7602989766577 -33.4645874864432, -70.7602661455812 -33.4645941482399))",47RFG6PQ+5VHC
-33.41824175,-70.76089247,92.5805,0.8356,"POLYGON((-70.7608543033307 -33.4183019637175, -70.760856833548 -33.4181804547579, -70.760930639412 -33.4181815355277, -70.7609281092978 -33.4183030444854, -70.7608543033307 -33.4183019637175))",47RFH6JQ+PJ57
-33.51744684,-70.67956529,30.268,0.7563,"POLYGON((-70.6795586052841 -33.517484789383, -70.6795310992307 -33.5174213143554, -70.6795719725107 -33.5174088874627, -70.6795994785892 -33.5174723624804, -70.6795586052841 -33.517484789383))",47RFF8MC+25F5
-33.5241598,-70.60611587,25.1936,0.8331,"POLYGON((-70.6060897642071 -33.5241831674153, -70.6060869996999 -33.52413882594, -70.6061419715696 -33.5241364216899, -70.6061447361046 -33.5241807631632, -70.6060897642071 -33.5241831674153))",47RFF9GV+8HJM
-33.4225242,-70.7585153,35.1122,0.7641,"POLYGON((-70.7584787546654 -33.4225469767618, -70.758481153646 -33.4224989368808, -70.7585518551368 -33.4225014194863, -70.7585494561952 -33.4225494593674, -70.7584787546654 -33.4225469767618))",47RFH6GR+XHX4
-33.45438323,-70.67257628,138.0016,0.654,"POLYGON((-70.672506205751 -33.4544306452544, -70.6725330840143 -33.4543169992112, -70.6726463450716 -33.4543358210557, -70.6726194669533 -33.4544494671172, -70.672506205751 -33.4544306452544))",47RFG8WG+6XVP
-33.44197026,-70.72778804,13.7512,0.7179,"POLYGON((-70.7277590988101 -33.4419798595714, -70.7277620884894 -33.4419558415213, -70.7278169831479 -33.4419606441294, -70.7278139934837 -33.4419846621803, -70.7277590988101 -33.4419798595714))",47RFH75C+6V85
-33.43499054,-70.64708705,82.059,0.6582,"POLYGON((-70.6470482742902 -33.4350478883213, -70.6470594440972 -33.4349288173789, -70.6471258242818 -33.4349331947013, -70.6471146545654 -33.4350522656469, -70.6470482742902 -33.4350478883213))",47RFH983+2536
-33.411451,-70.58913905,85.2096,0.7496,"POLYGON((-70.5890828 -33.4115039, -70.5891363 -33.4113802, -70.5891953 -33.4113981, -70.5891418 -33.4115218, -70.5890828 -33.4115039))",47RFHCQ6+C89W
-33.52853206,-70.64582449,42.4607,0.717,"POLYGON((-70.6457788426708 -33.5285130154892, -70.6458608258248 -33.5285020883506, -70.6458701382553 -33.5285510961537, -70.6457881550567 -33.5285620232998, -70.6457788426708 -33.5285130154892))",47RFF9C3+HMMP
-33.48953684,-70.60479665,11.2317,0.7005,"POLYGON((-70.6047700299398 -33.489526732821, -70.6048231178796 -33.489526470411, -70.6048232623325 -33.4895469869098, -70.6047701743805 -33.4895472493199, -70.6047700299398 -33.489526732821))",47RFG96W+53PG
-33.48896615,-70.76083495,123.8884,0.78,"POLYGON((-70.760778043807 -33.4888968399392, -70.7608537825105 -33.4888835167064, -70.7608918499793 -33.489035448046, -70.7608161111511 -33.4890487713062, -70.760778043807 -33.4888968399392))",47RFG66Q+CM77
-33.4907347,-70.60086359,49.4539,0.787,"POLYGON((-70.6008376874058 -33.4907757936375, -70.6008333861508 -33.4906802135167, -70.6008627483381 -33.4906792858636, -70.6008643947772 -33.4907158718898, -70.6008980035147 -33.4907148100646, -70.6009006583854 -33.490773804156, -70.6008376874058 -33.4907757936375))",47RFG95X+PM2M
-33.51952909,-70.61831645,58.9269,0.7505,"POLYGON((-70.6182539989236 -33.5195256568958, -70.6183506860037 -33.5194852047813, -70.6183789039871 -33.5195325230818, -70.618282216869 -33.5195729752185, -70.6182539989236 -33.5195256568958))",47RFF9JJ+5MMX
-33.52435807,-70.65148602,273.3695,0.9192,"POLYGON((-70.6513660547634 -33.5242846135432, -70.6514590123596 -33.5242676521005, -70.6514766521371 -33.5243354696666, -70.6516092962382 -33.5243112667186, -70.6516312201406 -33.5243955542968, -70.6514056181703 -33.524436718749, -70.6513660547634 -33.5242846135432))",47RFF8GX+7C2M
-33.48449757,-70.55651682,85.7767,0.779,"POLYGON((-70.5565069839909 -33.4845269370134, -70.5564805414227 -33.4845346646198, -70.5564525202354 -33.4844673395882, -70.5565390798228 -33.4844420432937, -70.5565780970204 -33.4845357876075, -70.5565179799285 -33.4845533563223, -70.5565069839909 -33.4845269370134))",47RFGC8V+6953
-33.42711492,-70.7069478,9.3241,0.6949,"POLYGON((-70.7069414357964 -33.4271345170457, -70.7069288325736 -33.4271022934838, -70.7069541504133 -33.427095331288, -70.7069667536442 -33.427127554847, -70.7069414357964 -33.4271345170457))",47RFH7FV+563G
-33.42298061,-70.73422475,40.1042,0.7696,"POLYGON((-70.7341948968126 -33.4230131639298, -70.7341949628057 -33.4229480050122, -70.7342546047605 -33.4229480474732, -70.734254538812 -33.4230132063894, -70.7341948968126 -33.4230131639298))",47RFH7G8+R82Q
-33.49445382,-70.6746689,117.6037,0.8557,"POLYGON((-70.6745964134539 -33.494418273506, -70.6746856171726 -33.4943827604656, -70.6747395681215 -33.4944778919271, -70.6746960119107 -33.4944952321802, -70.6747061826409 -33.4945131661713, -70.674660535053 -33.4945313390053, -70.6745964134539 -33.494418273506))",47RFG84G+648W
-33.46300489,-70.56267502,80.9394,0.8797,"POLYGON((-70.5626006488437 -33.4629944858573, -70.5627274314059 -33.462959459384, -70.5627493863198 -33.4630152861754, -70.562622603689 -33.463050312674, -70.5626006488437 -33.4629944858573))",47RFGCPP+QWWV
-33.50362772,-70.59862694,61.2118,0.6669,"POLYGON((-70.598591488169 -33.5036726290725, -70.5985993111785 -33.5035789888765, -70.5986626567996 -33.5035829635826, -70.5986542882056 -33.5036765695427, -70.598591488169 -33.5036726290725))",47RFFCW2+GGXX
-33.48938265,-70.7373976,109.5121,0.8148,"POLYGON((-70.7373374 -33.4894267, -70.7373378 -33.4893382, -70.7374578 -33.4893386, -70.7374574 -33.4894271, -70.7373374 -33.4894267))",47RFG767+62XM
-33.3992906,-70.72543942,15.1189,0.6551,"POLYGON((-70.7254159904739 -33.3993090556572, -70.7254333513199 -33.3992641181422, -70.7254628473424 -33.3992721352426, -70.72544548651 -33.3993170727618, -70.7254159904739 -33.3993090556572))",47RFJ72F+7RM9
-33.52737677,-70.66535637,41.608,0.7572,"POLYGON((-70.6653487888169 -33.5274271405772, -70.6653226620897 -33.5273345634268, -70.6653639595439 -33.5273263881656, -70.6653900863121 -33.5274189653062, -70.6653487888169 -33.5274271405772))",47RFF8FM+2VRW
-33.41887231,-70.76279144,93.106,0.8175,"POLYGON((-70.7627519103899 -33.4189295407258, -70.7627522585995 -33.4188149010794, -70.7628309551209 -33.4188150691516, -70.7628306070148 -33.4189297087948, -70.7627519103899 -33.4189295407258))",47RFH6JP+FV44
-33.51618726,-70.69801488,115.9519,0.784,"POLYGON((-70.6980190343521 -33.516273827221, -70.6979467927058 -33.5161220354728, -70.6980107334514 -33.5161006840093, -70.6980829751867 -33.5162524757183, -70.6980190343521 -33.516273827221))",47RFF8M2+GQHG
-33.41956083,-70.66157788,12.0611,0.6576,"POLYGON((-70.6615599193702 -33.4195438404875, -70.6615915430638 -33.419541225222, -70.661595847386 -33.419577825849, -70.6615642236793 -33.419580441116, -70.6615599193702 -33.4195438404875))",47RFH8JQ+59FG
-33.47311324,-70.70471527,256.8366,0.8633,"POLYGON((-70.7047026430885 -33.4732659086188, -70.7046407349737 -33.4729730948267, -70.7047143166826 -33.4729621685297, -70.704736866597 -33.4730688252382, -70.7047596927547 -33.4730654357257, -70.7047939707876 -33.4732275633849, -70.7047252849856 -33.4732377627011, -70.7047303654182 -33.4732617920761, -70.7047026430885 -33.4732659086188))",47RFG7GW+Q43C
-33.49817042,-70.69121451,140.0457,0.8273,"POLYGON((-70.6912991067638 -33.4981084842745, -70.6913268333508 -33.4981684630244, -70.691129914351 -33.4982323597181, -70.6911021878754 -33.4981723809211, -70.6912991067638 -33.4981084842745))",47RFG825+PGM2
-33.4301978,-70.63633989,41.6599,0.698,"POLYGON((-70.6363289598442 -33.4302389599243, -70.636296509102 -33.4301764552842, -70.6363508109023 -33.4301566351289, -70.6363832616736 -33.4302191397544, -70.6363289598442 -33.4302389599243))",47RFH997+WFF2
-33.47151655,-70.63372193,106.3446,0.7907,"POLYGON((-70.6336377845594 -33.4715349729664, -70.6336548183165 -33.47146997118, -70.6338061575398 -33.4714981573037, -70.6337889307295 -33.4715631231343, -70.6336377845594 -33.4715349729664))",47RFG9H8+9GR9
-33.41901918,-70.76148034,134.7289,0.819,"POLYGON((-70.7613935574122 -33.4190585485761, -70.7613941848639 -33.4189964859528, -70.7614291853178 -33.4189967347864, -70.761429402482 -33.4189752537716, -70.7615596559685 -33.418976179715, -70.7615588115025 -33.4190597233491, -70.7613935574122 -33.4190585485761))",47RFH6JQ+9CR8
-33.39986892,-70.63848892,66.2666,0.6943,"POLYGON((-70.6384412892027 -33.3998373701224, -70.6385232053565 -33.3998200465099, -70.6385402994568 -33.3998769138855, -70.6384957099115 -33.399886343683, -70.6385068042213 -33.3999232514207, -70.6384694775501 -33.3999311452525, -70.6384412892027 -33.3998373701224))",47RFJ926+3J27
-33.52763183,-70.65339397,162.0903,0.8219,"POLYGON((-70.6532953779865 -33.5276079251574, -70.653444679052 -33.5275806971767, -70.6534371554045 -33.5275517591273, -70.6534581908486 -33.5275479228854, -70.6534877020451 -33.5276614309551, -70.6533173653741 -33.5276924952169, -70.6532953779865 -33.5276079251574))",47RFF8CW+WJXM
-33.49354336,-70.61948206,77.6243,0.7297,"POLYGON((-70.6194159598285 -33.4935697887317, -70.6194162933898 -33.4935085316656, -70.6194934687556 -33.4935088266529, -70.6194933532273 -33.4935300463559, -70.6195632988331 -33.4935303136671, -70.6195630808867 -33.4935703510281, -70.6194159598285 -33.4935697887317))",47RFG94J+H6J8
-33.44757809,-70.74834381,53.4952,0.7332,"POLYGON((-70.7483225982587 -33.4476234556866, -70.7483028311669 -33.4475435368794, -70.748365038785 -33.4475327239702, -70.7483848059295 -33.447612642766, -70.7483225982587 -33.4476234556866))",47RFH722+XM6X
-33.47177458,-70.72108919,305.8635,0.9197,"POLYGON((-70.7209303261809 -33.4717325558693, -70.7209987648761 -33.4716573217312, -70.7212480541509 -33.4718165974249, -70.7211796155582 -33.4718918316963, -70.7209303261809 -33.4717325558693))",47RFG7HH+7HV2
-33.40316916,-70.6532003,226.3293,0.8946,"POLYGON((-70.6530967613884 -33.4031265166264, -70.6532695619599 -33.4030917981246, -70.6533038359395 -33.403211803388, -70.6531310351482 -33.4032465219438, -70.6530967613884 -33.4031265166264))",47RFH8WW+PPM8
-33.50711532,-70.68828941,94.8107,0.8767,"POLYGON((-70.6882263000456 -33.5070769712236, -70.6883036376477 -33.5070511056145, -70.6883525169157 -33.5071536694823, -70.6882751792398 -33.507179535124, -70.6882263000456 -33.5070769712236))",47RFF8V6+5M48
-33.39762484,-70.62423781,22.2602,0.6547,"POLYGON((-70.6242350804808 -33.3976550234378, -70.624202713627 -33.3976178444197, -70.6242405433168 -33.397594673437, -70.6242729101771 -33.3976318524451, -70.6242350804808 -33.3976550234378))",47RFJ92G+X823
-33.47052815,-70.6032372,87.2965,0.8229,"POLYGON((-70.6031965 -33.4705833, -70.6032036 -33.4704697, -70.6032779 -33.470473, -70.6032708 -33.4705866, -70.6031965 -33.4705833))",47RFG9HW+QPJV
-33.39507848,-70.6567366,94.3208,0.8534,"POLYGON((-70.6566685954691 -33.3950462911172, -70.6567655684741 -33.395037568118, -70.6567674733531 -33.3950524680934, -70.6568024275111 -33.3950493238478, -70.6568097809383 -33.3951068421663, -70.6566778536737 -33.3951187094235, -70.6566685954691 -33.3950462911172))",47RFJ83V+X86V
-33.51403221,-70.78918819,13.3867,0.7351,"POLYGON((-70.7891694152368 -33.5140494554218, -70.7891687165202 -33.5140155205918, -70.7892069718591 -33.5140149678988, -70.7892076705907 -33.514048902728, -70.7891694152368 -33.5140494554218))",47RFF6P6+98MQ
-33.50224332,-70.5699894,40.6321,0.7513,"POLYGON((-70.5699699725768 -33.5022864467224, -70.5699616315072 -33.5022035245237, -70.5700088224447 -33.5022001928524, -70.5700171635586 -33.5022831150468, -70.5699699725768 -33.5022864467224))",47RFFCXJ+4227
-33.39228443,-70.61464228,1056.4278,0.9441,"POLYGON((-70.6144007516699 -33.3921947689365, -70.6146007795216 -33.3920786475984, -70.6146354050623 -33.3921206175604, -70.614665634012 -33.3921030688156, -70.614883478312 -33.3923671187604, -70.6146532211373 -33.3925007893102, -70.6144007516699 -33.3921947689365))",47RFJ95P+34QM
-33.46670063,-70.55971541,149.109,0.8234,"POLYGON((-70.5596414367616 -33.4666444766123, -70.5597364014991 -33.4666188485022, -70.5597893918246 -33.4667567766715, -70.5596944269557 -33.4667824048255, -70.5596414367616 -33.4666444766123))",47RFGCMR+847R
-33.52523291,-70.78553289,142.0557,0.8411,"POLYGON((-70.7854606319981 -33.5252798691067, -70.7854647285688 -33.5251818385142, -70.785605143689 -33.5251859545877, -70.7856010472771 -33.5252839851797, -70.7854606319981 -33.5252798691067))",47RFF6F7+WQ4Q
-33.43936329,-70.70782457,68.6922,0.8642,"POLYGON((-70.7077898803575 -33.4394089412248, -70.7077832195463 -33.4393217327755, -70.7078592503778 -33.4393176510078, -70.7078659112643 -33.4394048594507, -70.7077898803575 -33.4394089412248))",47RFH76R+7V3G
-33.41835172,-70.68326572,35.4617,0.7965,"POLYGON((-70.6832223208276 -33.4183396857161, -70.6832883176552 -33.4183183843749, -70.6833091308891 -33.4183637320648, -70.6832431340334 -33.4183850334179, -70.6832223208276 -33.4183396857161))",47RFH8J8+MM5V
-33.4814821,-70.6673526,59.5614,0.8606,"POLYGON((-70.6673037706759 -33.4814515483422, -70.6673682370778 -33.4814327410182, -70.6674014347387 -33.4815126462466, -70.6673369682861 -33.4815314535895, -70.6673037706759 -33.4814515483422))",47RFG89M+C32P
-33.43766328,-70.70233717,51.2589,0.7296,"POLYGON((-70.7022966285305 -33.4377047977439, -70.7023293495238 -33.4376100284436, -70.7023777181714 -33.4376217673389, -70.7023449972276 -33.4377165366504, -70.7022966285305 -33.4377047977439))",47RFH76X+W3MC
-33.52542486,-70.77203006,21.1338,0.7043,"POLYGON((-70.7720214729933 -33.5254658261679, -70.7720132364941 -33.5253857390123, -70.7720386494115 -33.5253839056367, -70.7720468859337 -33.5254639927897, -70.7720214729933 -33.5254658261679))",47RFF6FH+R5Q2
-33.43928976,-70.76391607,120.9855,0.792,"POLYGON((-70.7638986329435 -33.4393632408744, -70.7638969000628 -33.4393444077272, -70.763876890355 -33.4393457018446, -70.763865748139 -33.4392246064058, -70.7639517455999 -33.439219044546, -70.7639646208287 -33.4393589731189, -70.7638986329435 -33.4393632408744))",47RFH66P+7CPG
